,expedition,accession,extracted,3RAD,family,genus,species_epithet,locality,date,latitude,longitude,elevation,county,location,locality_habitat,crano_site_id,plant_description,RNA,historical,Photo notes,HUH,NYBG,KIB,notes
273,"2018 Eaton, McKenzie, Meek, Zuo",DE274,x,x,Orobanchaceae,Pedicularis,szetschuanica,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,,1,1,1,
274,"2018 Eaton, McKenzie, Meek, Zuo",DE275,,,Orobanchaceae,Pedicularis,brevilabris,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,,1,1,1,
275,"2018 Eaton, McKenzie, Meek, Zuo",DE276,,,Orobanchaceae,Pedicularis,polyodonta,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,,1,1,1,
276,"2018 Eaton, McKenzie, Meek, Zuo",DE277,,,Orobanchaceae,Pedicularis,anas,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,,1,1,1,
277,"2018 Eaton, McKenzie, Meek, Zuo",DE278,x,x,Orobanchaceae,Pedicularis,longiflora,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,,1,1,1,
278,"2018 Eaton, McKenzie, Meek, Zuo",DE279,x,x,Orobanchaceae,Pedicularis,cranolopha,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,,1,1,1,
279,"2018 Eaton, McKenzie, Meek, Zuo",DE280,x,x,Orobanchaceae,Pedicularis,kansuensis,59,7/15/2018,"31°42'55.1"" N","99°36'58.6"" E",3746,Garzê,On road from Ganze to Dege.,Rocky hillside and wet sedge meadow with scattered boulders.,,,,,,1,1,1,
280,"2018 Eaton, McKenzie, Meek, Zuo",DE281,,,Orobanchaceae,Pedicularis,polyodonta,60,7/15/2018,"31°54'39.7"" N","99°15'28.3"" E",3800,Dêgê,"On G317 between Ganze and Manigange, west of Yulongxian.",Scattered shrubs in wet rocky meadow.,,,,,1:30-2:10,1,1,1,
281,"2018 Eaton, McKenzie, Meek, Zuo",DE282,x,x,Orobanchaceae,Pedicularis,longiflora,60,7/15/2018,"31°54'39.7"" N","99°15'28.3"" E",3800,Dêgê,"On G317 between Ganze and Manigange, west of Yulongxian.",Scattered shrubs in wet rocky meadow.,,Flowers yellow fading to white on the outer edge of lower corolla lips. ,,,,1,1,1,
282,"2018 Eaton, McKenzie, Meek, Zuo",DE283,,,Orobanchaceae,Pedicularis,szetschuanica,60,7/15/2018,"31°54'39.7"" N","99°15'28.3"" E",3800,Dêgê,"On G317 between Ganze and Manigange, west of Yulongxian.",Scattered shrubs in wet rocky meadow.,,,,,,1,1,1,
283,"2018 Eaton, McKenzie, Meek, Zuo",DE284,x,x,Orobanchaceae,Pedicularis,kansuensis,60,7/15/2018,"31°54'39.7"" N","99°15'28.3"" E",3800,Dêgê,"On G317 between Ganze and Manigange, west of Yulongxian.",Scattered shrubs in wet rocky meadow.,,,,,,1,1,1,
284,"2018 Eaton, McKenzie, Meek, Zuo",DE285,,,Orobanchaceae,Pedicularis,cheilanthifolia,60,7/15/2018,"31°54'39.7"" N","99°15'28.3"" E",3800,Dêgê,"On G317 between Ganze and Manigange, west of Yulongxian.",Scattered shrubs in wet rocky meadow.,,Flowers with white lower lips with dark purple venation and dark purple galea. ,,,,1,1,1,
285,"2018 Eaton, McKenzie, Meek, Zuo",DE286,,,Orobanchaceae,Pedicularis,przewalskii,61,7/15/2018,"32°03'08.5"" N","99°00'41.3"" E",4490,Dêgê,Road from Manigange to Yushu. High pass on road between Murike and Muricuo.,,,,,,3:21-3:31,1,1,1,
286,"2018 Eaton, McKenzie, Meek, Zuo",DE287,,,Orobanchaceae,Pedicularis,brevilabris,62,7/15/2018,"32°03'40.6"" N","99°00'34.0"" E",4388,Dêgê,Road from Manigange to Yushu.,Scattered shrubs on scree slope.,,,,,3:45-3:56,1,0,0,
287,"2018 Eaton, McKenzie, Meek, Zuo",DE288,,,Orobanchaceae,Pedicularis,sp.,62,7/15/2018,"32°03'40.6"" N","99°00'34.0"" E",4388,Dêgê,Road from Manigange to Yushu.,Scattered shrubs on scree slope.,,,,,,1,1,1,
288,"2018 Eaton, McKenzie, Meek, Zuo",DE289,,,Orobanchaceae,Pedicularis,kansuensis,62,7/15/2018,"32°03'40.6"" N","99°00'34.0"" E",4388,Dêgê,Road from Manigange to Yushu.,Scattered shrubs on scree slope.,,,,,,1,1,1,
289,"2018 Eaton, McKenzie, Meek, Zuo",DE290,x,x,Orobanchaceae,Pedicularis,rhinanthoides,62,7/15/2018,"32°03'40.6"" N","99°00'34.0"" E",4388,Dêgê,Road from Manigange to Yushu.,Scattered shrubs on scree slope.,,,,,,1,1,1,
290,"2018 Eaton, McKenzie, Meek, Zuo",DE291,,,Orobanchaceae,Pedicularis,anas,62,7/15/2018,"32°03'40.6"" N","99°00'34.0"" E",4388,Dêgê,Road from Manigange to Yushu.,Scattered shrubs on scree slope.,,Flowers white.,,,,1,1,1,
291,"2018 Eaton, McKenzie, Meek, Zuo",DE292,,,Orobanchaceae,Pedicularis,anas,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,,,,4:08-4:57,1,1,1,
292,"2018 Eaton, McKenzie, Meek, Zuo",DE293,,,Orobanchaceae,Pedicularis,polyodonta,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,,,,,1,0,0,
293,"2018 Eaton, McKenzie, Meek, Zuo",DE294,,,Orobanchaceae,Pedicularis,confertiflora subsp. confertiflora,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,,,,,1,1,1,
294,"2018 Eaton, McKenzie, Meek, Zuo",DE295,,,Orobanchaceae,Pedicularis,sp. ,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,Flowers white with dark purple galea and beak.,,,,1,1,1,
295,"2018 Eaton, McKenzie, Meek, Zuo",DE296,,,Orobanchaceae,Pedicularis,sp.,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,"Flowers yellow, style protruding out of beak.",,,,1,1,1,
296,"2018 Eaton, McKenzie, Meek, Zuo",DE297,,,Orobanchaceae,Pedicularis,szetschuanica,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,,,,,1,1,1,
297,"2018 Eaton, McKenzie, Meek, Zuo",DE298,x,x,Orobanchaceae,Pedicularis,longiflora,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,,,,,1,1,1,
298,"2018 Eaton, McKenzie, Meek, Zuo",DE299,x,x,Orobanchaceae,Pedicularis,rhinanthoides,63,7/15/2018,"32°04'00.7"" N","99°00'15.2"" E",4270,Dêgê,Road from Manigange to Yushu.,Wet meadow and scattered shrubs on hillsides near gravel pit.,,,,,,1,1,1,
299,"2018 Eaton, McKenzie, Meek, Zuo",DE300,x,x,Orobanchaceae,Pedicularis,verticillata,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,5:10-5:32,1,1,1,
300,"2018 Eaton, McKenzie, Meek, Zuo",DE301,,,Orobanchaceae,Pedicularis,kansuensis,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,,1,1,1,
301,"2018 Eaton, McKenzie, Meek, Zuo",DE302,,,Orobanchaceae,Pedicularis,sp.,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,,1,1,1,
302,"2018 Eaton, McKenzie, Meek, Zuo",DE303,x,x,Orobanchaceae,Pedicularis,lachnoglossa,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,,1,1,1,
303,"2018 Eaton, McKenzie, Meek, Zuo",DE304,,,Orobanchaceae,Pedicularis,polyodonta,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,,1,1,1,
304,"2018 Eaton, McKenzie, Meek, Zuo",DE305,x,x,Orobanchaceae,Pedicularis,integrifolia,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,,1,1,1,
305,"2018 Eaton, McKenzie, Meek, Zuo",DE306,,,Orobanchaceae,Pedicularis,szetschuanica,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,,1,1,1,
306,"2018 Eaton, McKenzie, Meek, Zuo",DE307,,,Orobanchaceae,Pedicularis,cranolopha,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,,1,1,1,
307,"2018 Eaton, McKenzie, Meek, Zuo",DE308,x,x,Orobanchaceae,Pedicularis,longiflora,64,7/15/2018,"32°00'32.5"" N","99°02'53.8"" E",3990,Dêgê,Road from Manigange to Yushu. Road passing over stream.,Wet meadow.,,,,,,1,1,1,
308,"2018 Eaton, McKenzie, Meek, Zuo",DE309,x,x,Orobanchaceae,Pedicularis,kansuensis,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,Flowers pink.,,,6:00-6:35,1,0,0,
309,"2018 Eaton, McKenzie, Meek, Zuo",DE310,x,x,Orobanchaceae,Pedicularis,kansuensis,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,Flowers white.,,,,1,1,0,
310,"2018 Eaton, McKenzie, Meek, Zuo",DE311,x,x,Orobanchaceae,Pedicularis,kansuensis,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,Flowers purple.,,,,1,1,1,
311,"2018 Eaton, McKenzie, Meek, Zuo",DE312,x,x,Orobanchaceae,Pedicularis,lachnoglossa,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,,,,,1,1,1,
312,"2018 Eaton, McKenzie, Meek, Zuo",DE313,x,x,Orobanchaceae,Pedicularis,longiflora,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,,,,,1,1,1,
313,"2018 Eaton, McKenzie, Meek, Zuo",DE314,,,Orobanchaceae,Pedicularis,cranolopha,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,,,,,1,1,1,
314,"2018 Eaton, McKenzie, Meek, Zuo",DE315,x,x,Orobanchaceae,Pedicularis,szetschuanica,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,,,,,1,1,1,
315,"2018 Eaton, McKenzie, Meek, Zuo",DE316,,,Orobanchaceae,Pedicularis,sp. ,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,Flowers purple with white throat.,,,,1,1,1,
316,"2018 Eaton, McKenzie, Meek, Zuo",DE317,x,x,Orobanchaceae,Pedicularis,siphonantha,65,7/15/2018,"31°53'13.6"" N","99°02'01.6"" E",4077,Dêgê,On road from Ganze to Dege.,Rocky alpine meadow with scattered boulders and shrubs.,,,,,,1,1,1,
317,"2018 Eaton, McKenzie, Meek, Zuo",DE318,,,Orobanchaceae,Pedicularis,sp. ,66,7/15/2018,"31°55'57.1"" N","98°49'59.5"" E",3790,Dêgê,On road from Ganze to Dege.,Rocky shale hillside with scattered shrubs.,,,,,7:15-7:55,1,1,1,
318,"2018 Eaton, McKenzie, Meek, Zuo",DE319,,,Orobanchaceae,Pedicularis,brevilabris,66,7/15/2018,"31°55'57.1"" N","98°49'59.5"" E",3790,Dêgê,On road from Ganze to Dege.,Rocky shale hillside with scattered shrubs.,,,,,,1,1,1,
319,"2018 Eaton, McKenzie, Meek, Zuo",DE320,x,x,Orobanchaceae,Pedicularis,kansuensis,66,7/15/2018,"31°55'57.1"" N","98°49'59.5"" E",3790,Dêgê,On road from Ganze to Dege.,Rocky shale hillside with scattered shrubs.,,,,,,1,1,1,
320,"2018 Eaton, McKenzie, Meek, Zuo",DE321,,,Orobanchaceae,Pedicularis,cranolopha,66,7/15/2018,"31°55'57.1"" N","98°49'59.5"" E",3790,Dêgê,On road from Ganze to Dege.,Rocky shale hillside with scattered shrubs.,,,,,,1,1,1,
321,"2018 Eaton, McKenzie, Meek, Zuo",DE322,,,Orobanchaceae,Pedicularis,lachnoglossa,66,7/15/2018,"31°55'57.1"" N","98°49'59.5"" E",3790,Dêgê,On road from Ganze to Dege.,Rocky shale hillside with scattered shrubs.,,,,,,1,1,0,
322,"2018 Eaton, McKenzie, Meek, Zuo",DE323,x,x,Orobanchaceae,Pedicularis,kansuensis,66,7/15/2018,"31°55'57.1"" N","98°49'59.5"" E",3790,Dêgê,On road from Ganze to Dege.,Rocky shale hillside with scattered shrubs.,,,,,,1,0,0,
323,"2018 Eaton, McKenzie, Meek, Zuo",DE324,x,x,Orobanchaceae,Pedicularis,kansuensis,67,7/16/2018,"31°52'45.3"" N","98°35'29.0"" E",3300,Dêgê,On G317 between Ganze and Manigange.,Sandy hillside meadows with shrubs.,,Flowers pink.,,,10:45-11,1,1,1,
324,"2018 Eaton, McKenzie, Meek, Zuo",DE325,,,Orobanchaceae,Pedicularis,cranolopha,67,7/16/2018,"31°52'45.3"" N","98°35'29.0"" E",3300,Dêgê,On G317 between Ganze and Manigange.,Sandy hillside meadows with shrubs.,,,,,,1,1,1,
325,"2018 Eaton, McKenzie, Meek, Zuo",DE326,,,Orobanchaceae,Pedicularis,pseudomelampyriflora,68,7/16/2018,"31°33'30.3"" N","98°40'45.1"" E",3085,Dêgê,On road from Dege to Baiyu.,"Dry rocky grazed hillside with sagebrush, Berberis, and thorny Fabaceae dominant.",,,,,12-12:50,1,1,1,
326,"2018 Eaton, McKenzie, Meek, Zuo",DE327,,,Orobanchaceae,Pedicularis,cranolopha,68,7/16/2018,"31°33'30.3"" N","98°40'45.1"" E",3085,Dêgê,On road from Dege to Baiyu.,"Dry rocky grazed hillside with sagebrush, Berberis, and thorny Fabaceae dominant.",,,,,\,1,1,1,
327,"2018 Eaton, McKenzie, Meek, Zuo",DE328,,,Orobanchaceae,Pedicularis,scolopax,68,7/16/2018,"31°33'30.3"" N","98°40'45.1"" E",3085,Dêgê,On road from Dege to Baiyu.,"Dry rocky grazed hillside with sagebrush, Berberis, and thorny Fabaceae dominant.",,,,,,1,1,1,
328,"2018 Eaton, McKenzie, Meek, Zuo",DE329,x,x,Orobanchaceae,Pedicularis,kansuensis,68,7/16/2018,"31°33'30.3"" N","98°40'45.1"" E",3085,Dêgê,On road from Dege to Baiyu.,"Dry rocky grazed hillside with sagebrush, Berberis, and thorny Fabaceae dominant.",,,,,,1,1,1,
329,"2018 Eaton, McKenzie, Meek, Zuo",DE330,x,x,Orobanchaceae,Pedicularis,kansuensis,69,7/16/2018,"31°27'47.7"" N","98°49'12.5"" E",3686,Dêgê,On small winding dirt road up slope from the main road from Dege to Baiyu on east side of road.,Turf meadow with scattered thorny shrubs.,,Flowers purple.,,,2-2:30,1,1,0,
330,"2018 Eaton, McKenzie, Meek, Zuo",DE331,x,x,Orobanchaceae,Pedicularis,lachnoglossa,69,7/16/2018,"31°27'47.7"" N","98°49'12.5"" E",3686,Dêgê,On small winding dirt road up slope from the main road from Dege to Baiyu on east side of road.,Turf meadow with scattered thorny shrubs.,,,,,,1,1,1,
331,"2018 Eaton, McKenzie, Meek, Zuo",DE332,,,Orobanchaceae,Pedicularis,cranolopha,69,7/16/2018,"31°27'47.7"" N","98°49'12.5"" E",3686,Dêgê,On small winding dirt road up slope from the main road from Dege to Baiyu on east side of road.,Turf meadow with scattered thorny shrubs.,,,,,,1,1,1,
332,"2018 Eaton, McKenzie, Meek, Zuo",DE333,,,Orobanchaceae,Pedicularis,alaschanica,69,7/16/2018,"31°27'47.7"" N","98°49'12.5"" E",3686,Dêgê,On small winding dirt road up slope from the main road from Dege to Baiyu on east side of road.,Turf meadow with scattered thorny shrubs.,,,,,,1,1,1,
333,"2018 Eaton, McKenzie, Meek, Zuo",DE334,x,x,Orobanchaceae,Pedicularis,integrifolia,69,7/16/2018,"31°27'47.7"" N","98°49'12.5"" E",3686,Dêgê,On small winding dirt road up slope from the main road from Dege to Baiyu on east side of road.,Turf meadow with scattered thorny shrubs.,,,,,,1,1,1,
334,"2018 Eaton, McKenzie, Meek, Zuo",DE335,,,Orobanchaceae,Pedicularis,cranolopha,70,7/17/2018,"31°07'20.5"" N","98°53'24.1"" E",3053,Baiyu,On road from Baiyu to Batang.,Rocky scrubby slope near stream.,,,,,9:15-10,1,1,1,
335,"2018 Eaton, McKenzie, Meek, Zuo",DE336,x,x,Orobanchaceae,Pedicularis,kansuensis,70,7/17/2018,"31°07'20.5"" N","98°53'24.1"" E",3053,Baiyu,On road from Baiyu to Batang.,Rocky scrubby slope near stream.,,Flowers pink,,,,1,1,1,
336,"2018 Eaton, McKenzie, Meek, Zuo",DE337,,,Orobanchaceae,Pedicularis,pseudomelampyriflora,70,7/17/2018,"31°07'20.5"" N","98°53'24.1"" E",3053,Baiyu,On road from Baiyu to Batang.,Rocky scrubby slope near stream.,,,,,,1,1,1,
337,"2018 Eaton, McKenzie, Meek, Zuo",DE338,,,Orobanchaceae,Pedicularis,scolopax,70,7/17/2018,"31°07'20.5"" N","98°53'24.1"" E",3053,Baiyu,On road from Baiyu to Batang.,Rocky scrubby slope near stream.,,,,,,1,1,1,
338,"2018 Eaton, McKenzie, Meek, Zuo",DE339,,,Orobanchaceae,Pedicularis,sp.,70,7/17/2018,"31°07'20.5"" N","98°53'24.1"" E",3053,Baiyu,On road from Baiyu to Batang.,Rocky scrubby slope near stream.,,,,,,1,1,0,
339,"2018 Eaton, McKenzie, Meek, Zuo",DE340,,,Orobanchaceae,Pedicularis,decora,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,10:15-11,1,1,1,
340,"2018 Eaton, McKenzie, Meek, Zuo",DE341,,,Orobanchaceae,Pedicularis,brevilabris,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,,1,1,1,
341,"2018 Eaton, McKenzie, Meek, Zuo",DE342,x,x,Orobanchaceae,Pedicularis,lachnoglossa,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,,1,1,1,
342,"2018 Eaton, McKenzie, Meek, Zuo",DE343,,,Orobanchaceae,Pedicularis,rex,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,,1,1,1,
343,"2018 Eaton, McKenzie, Meek, Zuo",DE344,,,Orobanchaceae,Pedicularis,cyathophylla,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,,1,1,1,
344,"2018 Eaton, McKenzie, Meek, Zuo",DE345,,,Orobanchaceae,Pedicularis,siphonantha,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,,1,1,1,
345,"2018 Eaton, McKenzie, Meek, Zuo",DE346,,,Orobanchaceae,Pedicularis,cyathophylloides,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,,1,1,1,
346,"2018 Eaton, McKenzie, Meek, Zuo",DE347,,,Orobanchaceae,Pedicularis,cyathophylloides,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,,1,1,1,
347,"2018 Eaton, McKenzie, Meek, Zuo",DE348,x,x,Orobanchaceae,Pedicularis,rhinanthoides,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,,1,1,1,
348,"2018 Eaton, McKenzie, Meek, Zuo",DE349,x,x,Orobanchaceae,Pedicularis,kansuensis,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,Flowers purple.,,,,1,1,1,
349,"2018 Eaton, McKenzie, Meek, Zuo",DE350,x,x,Orobanchaceae,Pedicularis,cranolopha,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,,1,0,0,
350,"2018 Eaton, McKenzie, Meek, Zuo",DE351,,,Orobanchaceae,Pedicularis,ingens,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,,1,1,1,
351,"2018 Eaton, McKenzie, Meek, Zuo",DE352,,,Ranunculaceae,Aquilegia,rockii,71,7/17/2018,"31°02'39.5"" N","98°54'31.7"" E",3505,Baiyu,,Conifer forest with shrub understory. Rocky clay soil. Near stream.,,,,,,1,1,1,
352,"2018 Eaton, McKenzie, Meek, Zuo",DE353,,,Orobanchaceae,Pedicularis,brevilabris,72,7/17/2018,"30°58'51.0"" N","98°57'32.6"" E",3900,Baiyu,On road from Baiyu to Batang.,Wet meadow near stream and dry meadow with turf above.,,,,,10:50-12:50,1,1,1,
353,"2018 Eaton, McKenzie, Meek, Zuo",DE354,,,Orobanchaceae,Pedicularis,cyathophylla,72,7/17/2018,"30°58'51.0"" N","98°57'32.6"" E",3900,Baiyu,On road from Baiyu to Batang.,Wet meadow near stream and dry meadow with turf above.,,,,,,1,1,1,
354,"2018 Eaton, McKenzie, Meek, Zuo",DE355,x,x,Orobanchaceae,Pedicularis,cranolopha,72,7/17/2018,"30°58'51.0"" N","98°57'32.6"" E",3900,Baiyu,On road from Baiyu to Batang.,Wet meadow near stream and dry meadow with turf above.,,,,,,1,1,1,
355,"2018 Eaton, McKenzie, Meek, Zuo",DE356,x,x,Orobanchaceae,Pedicularis,longiflora,72,7/17/2018,"30°58'51.0"" N","98°57'32.6"" E",3900,Baiyu,On road from Baiyu to Batang.,Wet meadow near stream and dry meadow with turf above.,,,,,,1,1,1,
356,"2018 Eaton, McKenzie, Meek, Zuo",DE357,,,Orobanchaceae,Pedicularis,anas,72,7/17/2018,"30°58'51.0"" N","98°57'32.6"" E",3900,Baiyu,On road from Baiyu to Batang.,Wet meadow near stream and dry meadow with turf above.,,,,,,1,1,1,
357,"2018 Eaton, McKenzie, Meek, Zuo",DE358,,,Orobanchaceae,Pedicularis,siphonantha,72,7/17/2018,"30°58'51.0"" N","98°57'32.6"" E",3900,Baiyu,On road from Baiyu to Batang.,Wet meadow near stream and dry meadow with turf above.,,,,,,1,1,1,
358,"2018 Eaton, McKenzie, Meek, Zuo",DE359,,,Orobanchaceae,Pedicularis,lachnoglossa,72,7/17/2018,"30°58'51.0"" N","98°57'32.6"" E",3900,Baiyu,On road from Baiyu to Batang.,Wet meadow near stream and dry meadow with turf above.,,,,,,1,1,1,
